"","GSM136508.CEL.gz","GSM136530.CEL.gz","GSM136517.CEL.gz","GSM136576.CEL.gz","GSM136566.CEL.gz","GSM136574.CEL.gz","GSM136575.CEL.gz","GSM136569.CEL.gz","GSM136568.CEL.gz","GSM136559.CEL.gz","GSM136565.CEL.gz","GSM136573.CEL.gz","GSM136523.CEL.gz","GSM136509.CEL.gz","GSM136727.CEL.gz","GSM136510.CEL.gz","GSM136515.CEL.gz","GSM136522.CEL.gz","GSM136507.CEL.gz","GSM136524.CEL.gz","GSM136514.CEL.gz","GSM136563.CEL.gz","GSM136564.CEL.gz","GSM136572.CEL.gz"
"207546_at",3.73377011732107,3.83707119687183,3.75547458829543,3.7128088635852,3.86490333764527,3.6011838753247,3.60536547795628,3.55837681363841,3.82698156654318,3.85228592612558,3.57698380725694,3.75148354208082,3.84792267306039,3.76795886569544,3.50081826224118,3.73176547643956,3.89979787230194,3.65855948002759,3.69112628761284,3.58279879440149,3.5620671544425,4.08703892362843,4.03740522420998,3.79859559362823
"207551_s_at",8.18933594025582,8.16305530713163,8.42751094759651,7.94042934901829,8.30339300618823,7.35235265591609,7.68975167330063,8.74936686704126,8.33245005043747,7.85115461765989,8.0028175402216,7.86773262814804,7.90729467573543,7.23948889694577,7.11485836024278,7.6614483370428,7.57813472644206,7.586995549039,8.02943411143335,7.82888125968339,8.241042900978,8.00980525914607,7.75658429887112,7.48143039585531
"207553_at",4.08470181355871,3.56627179707713,3.95766165352861,4.01027257789537,4.05573223182638,3.80586666198063,4.05801672237838,3.96103719265223,3.89399475698202,4.20075044926753,4.18526805571956,4.11865142815727,3.75484975933837,4.01291769478827,3.83008259698917,4.20928712193212,4.13592991185676,4.07566624243121,4.15383754803074,4.04164826750844,4.0550375658592,4.17775269830675,4.1385644272466,3.83871622632318
"207555_s_at",5.07566819736528,5.12315272254323,4.99636406278391,5.19292150514465,5.29970533579418,4.86925406486332,5.16295680663661,5.37169798605322,5.09958759371388,5.32101384347198,5.08806996163038,5.50518554610831,5.33398450759278,5.44012970006564,5.06089652906979,5.01579041604288,5.35279267938492,5.3650732928445,5.4093728606904,5.32363116133954,5.32402446591456,5.19513521500811,5.46730186400298,5.14745343470033
"207557_s_at",3.46047358564425,3.83387958846844,3.48984530028418,3.46617343373593,3.54125009343851,3.38574853370348,3.50277505734406,3.37706291921239,3.39804614867343,3.41338362554462,3.5140651925345,3.6142781526947,3.63180937911617,3.44368779621088,3.26998757360205,3.45320551584669,3.76843850680738,3.49850776349004,3.80652261599346,3.42356831902111,3.43230553785155,3.35238651305623,3.58366334501983,3.76638189326878
"207558_s_at",2.52219911517681,2.37048928868638,2.31088523559857,2.53181677936029,2.53903759498609,2.48243463822072,2.39265218811893,2.49491590650656,2.44392734614851,2.52492832014515,2.47471102932057,2.70810100282665,2.4008018909395,2.45497944512824,2.49697098200196,2.28197069412627,2.42231144109428,2.38665115547916,2.47926153473157,2.19860006296848,2.45095164989473,2.64452889521138,2.495851590018,2.51304047007711
"207559_s_at",7.81181609445291,7.73393855597431,7.51852692665027,6.92027520001547,7.86274879464342,7.60848547736603,7.53870899365444,7.72360195068395,7.45242935435704,7.6975626561093,7.91658081936858,7.66207240858899,7.49617440466805,7.81733255329208,7.65963317195178,7.97642944752707,7.44415679532239,7.73980018904443,7.87482110856805,7.58636036702973,7.65625124031375,7.80168353930038,7.82507631539027,7.80258798182237
"207560_at",4.91573234742021,4.93615697949551,4.62064454849868,4.76577130151766,5.09825542573559,4.517444320028,4.80696632146952,4.99599827460778,4.78245071928287,5.17861206756293,5.09570833681579,5.22127368226646,4.77144945453494,4.74720236603275,4.8058740817642,5.09352891960412,4.97880905157353,4.88588767621474,4.86109921495411,4.76952163982943,4.89595669482773,5.10939735573883,5.24394430043311,4.92523008311556
"207561_s_at",3.62281303552744,3.53097366767566,3.71364692512397,3.659210102261,3.75933023401007,3.66568229902488,3.72090381132314,3.66903229733394,3.39847396871837,3.44613516865698,3.41921721180482,3.64251567976615,3.60971305073731,3.98132551188458,3.8804220339969,3.78311660096253,3.81215289536099,3.89412386294537,3.88293079159534,3.68095885248452,3.72587651368922,3.33463767828135,3.37359904157249,3.29963141874654
"207562_at",5.09450284110591,4.25187685822917,4.72058363956655,4.34400013987285,4.92899736449546,4.99206964617609,4.453156133457,4.6215620925722,4.92169907381501,5.09829973100925,4.67597923178164,4.71449234162741,4.5859780329306,4.78208028215716,4.81677871393716,5.05707757269811,4.87021457215366,4.70726421803614,5.16490720638369,4.6436313097211,4.66566629546761,4.80469627181288,4.83070694473281,4.34375819540163
"207563_s_at",7.3365984375101,7.17713564421871,7.86659964971348,6.73478996996821,7.56490186740661,6.80129073202664,7.01078967636455,7.43296713169759,6.60657649367955,7.54579096921599,7.82796002842705,6.93042625165439,7.60284857136568,7.29886079689603,7.10209902472119,7.63485905238698,7.15578416459511,7.44355070701871,7.52370730682335,7.38978667850775,7.34440983192082,7.71872194463186,7.64445369752536,6.84542520166658
"207565_s_at",4.72435485225896,4.97619238497793,5.80513479753914,4.97908508190347,5.71841358406583,5.77552122849847,5.5415235514925,5.29592323141028,5.68537663634201,4.90235958382346,5.50575856594959,5.35716683509482,5.0396675248627,4.87669466327938,5.09511294177721,5.14734438703919,4.81430411579298,5.28134865140762,4.95488527193634,5.06833159754451,4.75523150917593,5.28843558953155,5.35145523579861,4.8614662243611
"207567_at",4.45721186212456,4.12633257786351,4.09804223093378,4.08251600287699,4.13889061923976,4.14403512611023,4.28126160202542,4.1528953219671,4.38762055781421,4.65265115217422,4.30549122645705,4.31533650370179,4.09334057920561,4.24532280853276,4.41677431453492,4.36035927887593,4.32123046870237,4.08662729981253,4.4462611426233,4.24718852058792,4.09122726936666,4.49735833183522,4.7326116850908,4.19492386320445
"207568_at",5.08679213169593,5.04936211492237,4.90740177333191,4.97728941793627,5.02783437958573,5.17822878253444,4.88672245063457,5.1095052421095,5.29979871873236,5.39791972759485,5.3797704553701,5.17228533990149,5.1171482050373,5.0344323580953,5.26228956917861,5.03310109402508,4.95553486167244,4.97496723906198,5.2280879943667,4.95162479850284,4.80079592905371,5.37450109844962,5.21458549447667,5.07086432071622
"207569_at",3.69992339193,3.23266351076956,3.52574677681482,3.48262350834948,3.43857756809184,3.3896859183103,3.51972762298236,3.59271052788141,3.71824671809557,3.57799103715629,3.59149894053191,3.41800995408093,3.30897872094371,3.4323623603044,3.62388655973698,3.58566572923714,3.63619559855445,3.55630655444161,3.56779842386211,3.56341455921509,3.45212861425043,3.50790690998937,3.83215472173317,3.45989784316854
"207570_at",5.17039098542105,5.19749465154393,4.88162471423461,5.13833482317483,5.39652681367645,5.11964302146918,5.17812030334446,4.92262068571475,5.16097326499379,5.53743189517198,5.27871283547675,5.15239031607204,5.00152923735144,5.06615621973156,5.04529002566926,5.0272176333016,4.83804303721494,4.87635890588244,5.00378050676704,4.99551466481737,4.97606145883982,5.29177757145942,5.24959454844554,5.28097909100617
"207574_s_at",7.72299028934956,7.70280146821782,7.28616472841609,7.85673376665139,6.96481199421346,7.39930856250615,6.88704761168144,7.32537447823364,7.86567199888147,7.37818065425293,7.11378160333818,8.20265552490492,7.77994028422159,7.20061809038299,7.65689867183628,7.56397172208094,7.58487696227717,7.30935172811286,7.60798568298877,7.71516021247703,7.65297552461372,7.4436029199652,7.16614545284643,7.8803574297718
"207575_at",3.87577400722869,3.75615479958343,3.75798386796382,3.87921268034279,3.77898610847521,3.89260431705276,3.90883516906738,3.98760497359239,4.00722352564817,4.00459975022119,4.14514213677201,4.23131484897676,3.93530895102299,4.0097647148432,4.06866626035998,4.02563404419019,3.95635135920062,3.78964782249398,3.79292665562922,3.89044477967665,3.92204057586066,4.18666101385632,3.99105590487206,4.28912483442093
"207576_x_at",5.65900718686727,5.21211582032865,5.53913580622886,5.3255744631234,5.60608200677938,5.16646667713417,5.37700893739074,5.38570498887904,5.2824072387758,5.45829537973103,5.26160214191322,5.36707482372822,5.28428123435288,5.53975917281654,5.16655899802822,5.71103205783217,5.42350864713027,5.37433649219914,5.4628432128881,5.56659846310638,5.23546230096889,5.48582989970237,5.66844596277707,5.65505007461464
"207577_at",3.66349174010485,3.56796646833691,3.45519302217326,3.5785347141997,3.62806260448068,3.3500657682495,3.46795698690941,3.58515992141769,3.76332537807548,3.92351930893575,3.51628078040409,3.59765732041293,3.29853054551343,3.38011937564075,3.46314593428854,3.4340552636879,3.51058480349085,3.40958540360756,3.54365364913868,3.37916859864793,3.49441767756397,3.6874285705195,3.66780762680119,3.55149671052825
"207579_at",2.94166447827496,2.91362792905901,2.88801839172447,2.84900218818955,2.8993618347933,2.79605698196982,2.85668590824762,3.0585773273393,2.95291695299112,3.15745981100278,3.01286749707466,3.02979146923546,2.90600132363974,3.01681884507348,2.89770984468428,2.95510371709294,3.10974905576587,2.88627457201254,3.00027656128829,2.93616934053638,2.83350932195152,3.04743709354726,3.21286890020833,2.94070297196961
"207581_s_at",3.15399089293348,3.12123351471699,3.04245878553771,3.03352880042024,3.20459483120737,2.81136657405455,3.08818027092888,3.05988356543449,3.16003940364047,3.2228119680714,3.07492898404958,3.29738860421831,3.35303004799917,3.19503954815401,3.02847115321303,3.30624648054069,3.2347874638274,3.23969154396795,3.21159769082454,2.87109640268308,3.07107961383625,3.23143519183982,3.11242437833842,3.06935091660157
"207582_at",4.70102412334488,4.22352658400243,4.1991658456456,4.52207325600472,4.48519422690149,4.32346888164021,4.27930708808149,4.49615465745461,4.38907723799449,4.65736623021422,4.45826469288742,4.57650490284046,4.21308835308922,4.52838625015817,4.23236258603219,4.33329321008565,4.52927914493731,4.49818918160495,4.67268951320086,4.51359512853612,4.39542030843007,4.41795947941867,4.47828005056748,4.4212221817922
"207583_at",2.89238034470839,3.05661079125544,2.90895042154881,3.09820160479639,3.25156680903518,3.0654335575548,2.93066588665864,3.59541879193102,3.07352628639645,3.01241590173831,3.03454373801749,2.94634878014649,2.94133551576962,2.94704743615509,3.4992071909345,3.05158908596294,2.72263950027845,3.11106125913665,2.89378641194855,2.87931817404103,2.82885169891582,3.02170054923767,3.25137928185953,2.98538402765631
"207584_at",2.55479837525171,2.51366904075396,2.63225579564395,2.55863420394326,2.69217212792451,2.57681863902905,2.58354361759332,2.73203427322991,2.85902352765813,2.72946700358429,2.79988806809884,2.82490365092376,2.58388124400126,2.56186401810174,2.82434082658077,2.64640632705826,2.65202325686291,2.65372879413791,2.68841300018424,2.68996461763714,2.58021233145558,2.62288850305945,2.69142136523146,2.56447567752357
"207585_s_at",9.47968645705824,9.51826776987019,9.41624971444369,9.66195822678984,9.27162352907321,9.71564174665521,9.36959683302997,9.63106182866427,9.62940162129843,9.19364412008095,9.50421213695526,9.46376413423623,9.42091580125242,9.5006451306687,9.4523179818855,9.66744976749069,9.4672054785949,9.6259251562433,9.48895956197773,9.7227381699276,9.91719997026063,9.36823057612062,9.22906053267715,9.4491991502522
"207586_at",3.38753110032495,3.13780066739636,3.44190392515493,3.14804042134674,3.41007166427682,3.12581415667757,3.09836517055315,3.24382591393768,3.31162171380513,3.43552509177043,3.2847610273684,3.14924953533879,3.03620307643361,3.40685789117294,3.39807540400736,3.5156901857179,3.43022591724658,3.32611902856358,3.56629912862831,3.38103291622929,3.22327951102863,3.34474909527346,3.24869529784685,3.10476868004559
"207587_at",4.23686460807991,4.07782599681953,3.95950910445291,4.13881985329487,4.4739722125616,4.08403444877897,3.99601589230843,4.63952787175357,4.42647316162362,4.65660797935047,4.21135124821484,4.08761793299784,4.00533659735915,4.23397502278148,4.31200074631633,4.13484274142192,4.21436709715361,3.98409556852893,4.12709072521011,4.0470588438505,4.00571695460676,4.34089108602938,4.23170159525072,4.28931443290595
"207588_at",2.47287081158225,2.43986404928137,2.44944326545029,2.36895692554105,2.66467817571304,2.37141934467232,2.51720213500946,2.54735019493307,2.49667428209305,2.51721427728544,2.4894863780736,2.43280776676147,2.44305185582783,2.54532005725035,2.42312810998962,2.31078827436716,2.28410342566504,2.36289815411359,2.47045601161841,2.46508253120682,2.46299661737109,2.37320657539142,2.64992347770282,2.40863157701675
"207589_at",3.11502748297377,2.84175025513524,2.95110256607674,2.89812639892384,3.14897248960918,2.77256367863948,2.65191933704655,2.79074363516139,2.90033100752579,2.9727439904188,2.87215659818851,2.9408194994025,2.85400500030929,3.04682170397828,2.96029563617247,3.03023909562622,3.19609717851068,3.01383317891681,3.13562291761889,2.85706492318267,2.98100878216357,2.91458366806391,2.97512076451853,3.02571420746883
"207592_s_at",3.32661900443767,3.10397535740642,3.26500346076901,3.09431565641282,3.10081717492596,3.24753546831408,3.16687486748054,3.22059869681872,3.19174036603976,3.53936381214742,3.22586887092225,3.06242326020607,3.02592994948931,3.2360928813873,3.11609410098119,3.23479542748088,3.29679389541648,3.30021693373059,3.16700019295999,3.15226628077678,3.01400028577214,3.14820687545227,3.08892386068832,2.99488931230135
"207593_at",4.44103870217,4.4480741349527,4.40287833059547,4.54349364467053,4.5162309611726,4.44911664696262,4.52989150833555,4.48089386719706,4.43234878836197,4.72936699505043,4.28058222941791,4.50453707363143,4.3812154519813,4.50744307085072,4.17875276153515,4.47866681244721,4.49472844185904,4.22873058067381,4.65018680317937,4.28801343696666,4.38290141609455,4.63728132173082,4.77961048541665,4.65853903492896
"207595_s_at",5.3796168080135,5.20485550293096,5.35919042440074,5.17909587291511,5.23876570143367,5.07996868157149,5.15986813941397,5.17732935810818,5.20781210912639,5.54064632772076,5.38555464563841,5.39967926622399,5.04904845267576,5.42804939180092,5.43342221933055,5.36356109439566,5.21137114373122,5.15062164677389,5.28324331388877,5.07788372672012,5.18137428561741,5.65677045492001,5.47132596420822,5.77292296082636
"207597_at",4.0767482107309,4.2063171766178,3.98867755580599,4.17869436196536,4.04620745023077,4.27851121739682,4.01729555498028,4.14600886199485,4.07412419139231,4.11889171968854,3.94609205241938,4.13282796453924,4.10590743515054,4.01631967639057,3.92559735300525,3.97058894308533,4.22492302642253,4.11428757314514,3.86401753107756,3.98003415714219,3.93202415946169,4.00071618627723,3.88966312736144,4.44390660794368
"207598_x_at",5.65825379605099,5.86392216991149,5.93042518545702,5.37578716931953,5.42680201018548,5.26079941814394,5.38929439443086,5.34023073814262,5.0751416786583,5.10471097545897,5.42560953795617,5.48125919404303,5.71900959264403,5.29683566706719,5.56521461480226,5.60253493742137,5.94786586181847,5.79778514615153,5.68605129951403,6.13226354392281,5.17799660856044,5.20598775984107,5.43947522515173,5.17843343581977
"207599_at",3.53753572428478,3.37072699242755,3.23570907040682,3.3597762171619,3.48345520079829,3.58297898848253,3.26512239471177,3.49068340046387,3.55075308917403,3.51641824766174,3.42778214030394,3.5958960654021,3.42619015241901,3.79632235366275,3.41464366443552,3.36589463946562,3.44853214264241,3.43069865685343,3.36412123534338,3.20106562920913,3.39522691850283,3.68437513104056,3.63328456179956,3.72162138097771
"207600_at",4.34665120179677,4.40422695174075,4.28938855630616,4.3750209991574,4.3236105168021,4.1846116817988,4.54352148980207,4.46620426793815,4.73455923403543,4.29233803317914,4.39400326557088,4.72159033385972,4.43901908653273,4.42308756486413,4.54637332845676,4.38931221810214,4.45226919010159,4.28998001826733,4.30876188966326,4.12410678975335,4.19184367141966,4.3789466174392,4.41805661682169,4.47926218103309
"207601_at",5.47248503140139,5.73950739142091,5.51002510259014,6.05984937121636,5.72677078220758,5.59490279800659,5.73519852523959,5.42513540215131,5.57758457961308,5.75837721438008,5.71524157168608,5.52062889684729,5.45228242948671,5.28525859186111,5.63776836966368,5.37254396475535,5.34913824144908,5.54815834197984,5.41561074203237,5.41524601658624,5.37111616539299,5.67021548104124,5.86939684457462,5.59103063448623
"207602_at",5.18031102825961,4.98961555149623,4.45338239034052,4.83303545153368,5.16230821370162,4.92869164687265,4.83732573989193,4.6223132543147,4.97288163975274,5.2280747296266,4.89870183546253,5.01837052319448,4.57410747947786,5.16759783545293,5.0019399496374,4.91256262582015,4.71030637318563,4.99366197371286,5.0123569568054,4.94934748696284,5.00038134981559,5.25715894852306,4.89630986874952,4.90142803583954
"207605_x_at",5.23940865248196,5.61849960082257,5.50497807541751,6.1009994874313,5.46422713554092,5.69769318947788,5.83306073552398,5.56076232007826,5.50516818730756,5.72242856848948,5.61988214336755,5.63097517829362,5.48566875156107,5.50615525424126,5.1969956626496,5.20726715943967,5.13550085357032,5.60209092170667,5.25999570185023,5.50309423713225,5.52636853733961,5.45357158728976,5.41103707852115,5.34661985724188
"207607_at",2.51797991914972,2.28301322806655,2.49881291712723,2.22667229252909,2.39645048650486,2.29437648215027,2.34133337974264,2.35175446436562,2.41809673363044,2.35692107143268,2.27361265413098,2.49790941764029,2.34355014630844,2.48092797982112,2.29826432862206,2.49162916827361,2.30896304551267,2.31732690382553,2.55469983357813,2.45464004428184,2.32300012128877,2.35417557411369,2.34688585415991,2.54160687533715
"207609_s_at",4.534632333979,4.41956118657052,4.09034338831131,4.35696700386438,4.71925888742451,4.27847763949645,4.32046302442977,4.37628189232194,4.40731427927062,4.50389086371596,4.35696847338665,4.46630405440086,4.09427294614959,4.34235600817261,4.14681040574963,4.49780646068297,4.38306506505876,4.3536595798025,4.45027231302212,4.21051065967897,4.5109104171927,4.59693391760641,4.44672344829091,4.3922349292467
"207610_s_at",4.71868785086408,4.73505939285289,4.79311619728265,4.88388592961786,4.42220228935546,4.76191814565158,4.71003529018672,4.33710694018052,5.65148994665172,5.30614047425195,5.59875901909706,5.59486985993879,6.19134265375965,5.30161309419279,5.58859719386475,4.63361432439207,5.58458115631302,4.36616060336027,5.13188750260972,4.07254511485417,4.52187890833371,5.66670480015174,4.95512897680422,4.97293317892187
"207611_at",3.80207311745086,3.7809724295125,3.98299413057004,3.90717983858491,4.10545367135439,3.84832229511007,3.80349749721627,4.06940363132821,4.00452933267333,4.15998603404386,3.99933656587143,4.40326153250786,3.87099240963616,3.87482708006729,3.91828022857729,3.90413656926663,3.99144366946457,3.75630216435515,4.01336657922669,3.6986227663426,3.63993866055996,4.11398828811033,4.38594278168648,3.94184236238701
"207612_at",4.52574818939458,4.86490019487267,4.83273894675831,4.68566936977496,4.6863118670255,4.51940335197803,4.67294086057789,4.82618011606554,4.65414281226623,4.80167652688741,4.98863771680497,4.90102421444237,4.69945416219026,4.98469167203411,4.89549154745323,4.62896210068933,4.65489805960334,4.65361985896134,5.00263427642381,4.62508191055221,4.69856084774926,4.76363736079907,4.97658208390019,4.89656352607949
"207614_s_at",7.51318891676466,7.46532614318735,7.41273878917212,7.4110029477549,7.27300050855751,7.39371760647906,7.30497469533727,7.50798599959186,7.56073099433167,7.30551971930855,7.42870258660594,7.66818935334684,7.46261052045443,7.53511047985692,7.35116830684474,7.43880200580536,7.24578771931763,7.48481940890135,7.6444129420855,7.51074208386937,7.60100112391171,7.42220184416791,7.37999326624011,7.61349218539954
"207615_s_at",5.17846774677971,4.91762377755463,4.99476849499875,4.88248537091383,5.16382886543803,4.6869674967043,4.99190851626365,4.7430150424731,4.87905559274866,4.54568308522424,5.01855075887871,5.09997937705137,4.86877253671387,4.96650881855316,4.78669753288771,5.08283224658761,4.83004178218848,4.80063529912151,4.96925725474344,4.76728009693631,4.66304580496941,4.6228657694749,4.75638054475185,4.78137984507015
"207618_s_at",7.66074981544957,6.92466057541253,7.32644656461145,6.78324768852921,6.84998909280539,6.67307359324473,6.73111099849145,7.20875845649981,6.90334876313012,7.1184670997714,7.05808395711098,7.21570591887447,7.44604676903478,7.56487842134804,7.27797506287606,7.19216766151301,7.37383245081674,7.1137730684357,7.84436585656661,7.33645903580977,7.41095981913806,7.09698123914633,7.03985632811872,7.37803201817958
"207619_at",3.4670148496633,3.47346733945276,3.49799660739634,3.19564432254149,3.47383668713915,3.41637117192127,3.4239362037488,3.4026141335479,3.35734244730837,3.61847184079008,3.50180819108689,3.25596511553554,3.2766662028256,3.37821143678782,3.37675838895987,3.40738996526733,3.33556237710728,3.65275928866502,3.48013129677823,3.34531129160792,3.29659357584056,3.45001042917738,3.4300332103135,3.20176836508009
"207621_s_at",5.65530075183368,5.62689573009113,5.55215235140545,5.129335106617,5.4762677363959,5.52783281413528,5.27886659620652,5.36748949773768,5.59828186917997,5.31715750410145,5.38029682997238,5.60245065410331,5.68582388730176,5.8317069011249,5.65271829131803,5.91584405098296,5.82061575378,5.5554753897834,5.77356463385174,5.65175894326754,5.79531257267095,5.65557312115877,5.34408412204741,5.59292214280761
"207624_s_at",3.8703142151107,3.90779478370311,4.23723064510079,4.38916341731001,3.56866515175293,3.69134152946893,3.70795149587813,3.91513625551462,4.01486788695645,4.17940095965545,3.5542243258238,3.86769295636221,3.9374984703367,3.62984895770748,3.50077933710263,3.70639515443996,3.78840685113586,3.79957217762239,3.62823721713772,3.99234352905986,3.9016911373237,3.76270658615496,3.81856280645403,3.96627286901269
"207625_s_at",5.32924071609697,5.55109237594303,5.40208443405473,5.59768216744138,5.55956304895238,5.75125001707514,5.51217422196885,5.49969231304034,5.63354048745364,5.53020624324991,5.57978651933002,5.62987010339573,5.48587559289944,5.53508604806359,5.663756414205,5.52032566652962,5.621311294012,5.43563379345652,5.38557412516843,5.43824150838309,5.56401736076723,5.4413535854443,5.67746293161617,5.72361875635974
"207626_s_at",3.44381810626165,3.58764929163898,3.2367521161566,3.70986475537693,3.66475190077132,3.43122592216444,3.50029160778956,3.81501761069373,3.55064821236012,3.60303524342411,3.97374750945462,3.57013366002558,3.46263520802867,3.54282712139948,3.36996315555631,3.47844136795894,3.39603963337024,3.45162131317035,3.33411273694651,3.43367722607662,3.49987352533141,3.74337885610811,3.92637264409785,3.7119916541124
"207627_s_at",5.47493153590484,5.05943283227223,5.410160095995,5.09923565695064,5.58114921590384,5.14581104982123,5.27105625006148,5.24582844994663,5.20969663591698,5.13303064554159,5.64238507685271,5.44363379402352,5.51088205822835,5.52762981274193,6.16527590418692,5.51609783246281,4.82293711910701,5.47724875071908,5.66761080651727,5.09321697914044,5.58314790339356,5.54445399773121,5.31658512515813,5.14859184972522
"207628_s_at",8.11377597175847,8.13100373103305,8.07688107159711,7.87591768586669,7.90907684956959,7.91970251076869,7.71049382812863,7.73129798799427,7.91488510668231,7.46084708088479,7.47388776806914,7.97412970418129,8.18446992659408,8.3122411882758,8.05893543247828,8.03319624428812,8.34975382875009,7.86371876734604,8.29807806532627,8.13316618387627,8.40207838122177,7.88241526465009,7.37271937322026,8.19226036134099
"207629_s_at",6.65493827415418,6.55934626340204,6.64608949227721,5.57398003093928,6.46771049920482,5.87663427506474,6.44585556101333,6.48773495889321,5.90665224761553,6.54146808225946,6.70328014626325,6.37109352321116,6.47130325995208,6.7773149662356,6.96236944667103,6.63069271284037,6.39807535627921,6.50060606347394,6.6186386479797,6.34625894640435,5.78714965691414,6.6260941785441,6.53481778354354,6.25687163152629
"207630_s_at",6.72959862800419,6.77193967846675,7.51257512154382,6.48524637351722,7.01495703269101,6.95745604149581,6.87403462085936,7.32882705046705,7.1498637022548,7.17644144359879,7.06886900049835,6.67599817277519,6.67258198805687,7.24032902753608,6.56521251515639,7.04796773957931,6.54709839552034,7.01269041799869,7.07043225508432,6.79906260039362,7.00920482885047,6.84240121313625,7.30376309910379,6.79094637558342
"207631_at",4.64517746590823,4.85502285921985,4.74628225163444,5.17624326843677,4.84639238386371,4.86270889033151,4.86353719838617,4.85706782906164,4.98431271564606,4.9831731068402,5.00223374424499,5.04507812973661,4.80570326410047,5.01444368037127,5.09956985721508,5.11246158087635,4.93316283645807,4.75401089721914,5.20014923011735,5.09719431214889,4.89209477564024,4.9018704260743,5.31816861230937,5.02811875567705
"207633_s_at",3.69557695755225,3.70784117503887,3.65649925474404,3.47443865210689,3.48955666765733,3.68284493763849,3.41370780534895,3.58349952555693,3.30775980567743,3.3775327266631,3.50758737095446,3.54940943609477,3.45597204377083,3.29750538160898,3.46804029220312,3.42151568914645,3.68271607052069,3.31600750908634,3.51560937127451,3.56743127140107,3.27838762702583,3.36717703725587,3.80856798134458,3.47315027917777
"207634_at",5.70726674739827,5.54291560606906,5.81879116607192,5.60615261790978,5.64366696372379,5.59090718314258,5.3377716466682,5.7131560727523,5.75581886449983,6.01703866203697,5.7787826380227,5.74765870400851,5.50765062965497,5.75028249075813,5.50426131279816,5.66786638336785,5.91388622010057,5.60251617568139,5.89884801608427,5.53552842309113,5.57070858181154,5.60665272124347,5.94733967365165,5.5695019924746
"207635_s_at",3.98054977115027,3.59804982443081,3.75086352944609,4.10469812691382,3.77652378874358,3.8307592547394,4.01019199339219,3.66172309332848,3.72234015982018,4.06233960719433,3.97009688608826,3.82502820097426,3.95944547766752,3.95387803008883,3.84812587549804,3.88936454384853,4.20312228626197,3.94563968701223,3.9840042088646,3.77137304784948,3.76559584656008,3.89242095988807,4.32898245945874,4.06840131168199
"207636_at",4.12410778602545,4.03002276018441,3.66850765956058,4.15372280627306,4.32667802550788,4.09802380579791,4.07921504333358,3.9935867798378,3.66667831585527,4.47674635925593,4.21160940518592,4.23318942667306,3.99528107384048,3.89361687070473,3.93256238106978,3.99711251414985,4.07896135571301,3.97102415093865,3.87776937140939,3.93229302797036,3.90280509883634,3.99595574824867,4.40759186197235,4.12862963765429
"207639_at",4.99403621009931,4.64550324640723,4.54957221267629,4.76269352435796,4.83039280559964,4.47082457454847,4.67902696285465,4.54310079501901,4.48245172032435,4.75462097493109,4.65209496346742,4.51741980667816,4.51544727572515,4.63697301288871,4.61056396395022,4.53839960952485,4.81672774700328,4.58632873561817,4.74499636594476,4.58979678505263,4.46274035181522,4.92055482433323,4.73381358426382,4.87483286689983
"207640_x_at",4.0937565187511,4.06972092774312,4.09443692511776,4.11692367936759,4.25638310938024,4.06916106972586,4.08232562788105,4.01797969143955,4.09452401637519,4.16426520524879,4.20232987603823,4.15178804748695,4.22092175021444,4.15414284344151,3.97860573891435,4.02971703464964,4.21639625599489,4.15061786303716,4.42284645310042,4.24165564548306,3.93194862616018,4.18259968029099,4.04266059229641,3.95302050389221
"207641_at",6.35554182308624,6.90364608893617,6.95176063867662,7.00415602709541,7.12032217876792,6.88390757797494,6.88994643673684,6.83346382002245,7.02271419619557,6.66654109185907,6.97091788749538,7.13832150642808,6.93121123896699,6.98183248987449,6.75643193947142,6.55553609271124,7.30930712136833,6.83262956896005,6.70092588566337,7.00167094740821,6.88160375871306,7.20049868172264,6.89720070450067,6.71073814190192
"207642_at",4.28346278675845,3.76236333493888,3.8963645223136,4.01807934061168,4.22783015935927,4.00723040939534,4.21341226572614,4.07169357739393,3.8723794533884,4.36073043658778,3.86779406181347,4.33553799025095,4.06174850126531,4.12627215632498,3.97015390348548,3.90923210027024,4.30627328848769,3.99457104300973,4.25281402021706,3.92257904931747,4.11938248087621,3.8514469139739,4.19756181741757,4.07510051466877
"207643_s_at",5.65759151421698,5.0441441115105,4.85951374228099,5.40126003951321,5.05098830663232,5.22724772495024,5.30981549647686,5.30649914001124,4.53818006926731,5.00492540594529,5.14341540675636,5.5586475392892,5.23426131319836,5.17520784825268,5.42360822837005,5.59412783407349,5.76058924954893,5.23946878595528,5.5319180905042,5.18449542663152,5.19986649073994,5.77916730542728,5.50002173808103,5.53213321760584
"207644_at",5.16096745189353,5.09257661591063,5.03788439378069,4.88601663134057,5.23947653469403,4.88704302774486,4.78718462763018,4.99870157993998,4.79652546612013,5.28756413270932,5.11265620521327,5.16146329238147,4.82311250017887,5.15405108850792,5.28735923471037,5.30748527665822,5.06300752616639,5.12768962315155,5.3383614236134,4.76705512082108,5.01213238300581,5.20013226527462,5.07845768546955,5.14573892069618
